article_id,title,journal,pub_year,times_cited,doi,study_type_2,fieldstudy_country,affiliation,affiliation_country
966,The role of subsistence fishing in the hybrid economy of an indigenous community,MARINE POLICY,2013,17,10.1016/j.marpol.2012.04.017,Field-based,Australia,"James Cook Univ, Sch Earth & Environm Sci, Fishing & Fisheries Res Ctr, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
969,Assessing Dispersal Patterns of Fish Propagules from an Effective Mediterranean Marine Protected Area,PLOS ONE,2012,24,10.1371/journal.pone.0052108,Field-based,Italy,"Univ Nice Sophia Antipolis, Lab ECOMERS, Fac Sci, Nice, Univ Salento, Lab Conservat & Management Marine & Coastal Resou, Dipartimento Sci & Tecnol Biol & Ambientali, Consorzio Nazl Interuniv Sci Mare, Lecce","France, Italy"
971,"Depth-Variable Settlement Patterns and Predation Influence on Newly Settled Reef Fishes (Haemulon spp., Haemulidae)",PLOS ONE,2012,3,10.1371/journal.pone.0050897,Field-based,United States,"Nova SE Univ, Natl Coral Reef Inst, Oceanog Ctr, Dania",United States
972,Genome streamlining and chemical defense in a coral reef symbiosis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,68,10.1073/pnas.1213820109,Field-based,Fiji,"Univ Utah, Dept Med Chem, Salt Lake City",United States
972,Genome streamlining and chemical defense in a coral reef symbiosis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,68,10.1073/pnas.1213820109,Field-based,Palau,"Univ Utah, Dept Med Chem, Salt Lake City",United States
972,Genome streamlining and chemical defense in a coral reef symbiosis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,68,10.1073/pnas.1213820109,Field-based,Papua New Guinea,"Univ Utah, Dept Med Chem, Salt Lake City",United States
972,Genome streamlining and chemical defense in a coral reef symbiosis,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,68,10.1073/pnas.1213820109,Field-based,Solomon Islands,"Univ Utah, Dept Med Chem, Salt Lake City",United States
974,Transcriptional Response of Two Core Photosystem Genes in Symbiodinium spp. Exposed to Thermal Stress,PLOS ONE,2012,24,10.1371/journal.pone.0050439,Field-based,Mexico,"Univ Delaware, Coll Earth Ocean & Environm, Lewes",United States
976,Community Structure and Functional Gene Profile of Bacteria on Healthy and Diseased Thalli of the Red Seaweed Delisea pulchra,PLOS ONE,2012,33,10.1371/journal.pone.0050854,Field-based,Australia,"Univ New S Wales, Ctr Marine Bioinnovat, Sydney, NSW, Univ New S Wales, Sch Biotechnol & Biomol Sci, Sydney, NSW",Australia
977,Herbivory by the Caribbean king crab on coral patch reefs,MARINE BIOLOGY,2012,10,10.1007/s00227-012-2027-1,Field-based,United States,"Old Dominion Univ, Dept Biol Sci, Norfolk",United States
978,How well do sunken vessels approximate fish assemblages on coral reefs? Conservation implications of vessel-reef deployments,MARINE BIOLOGY,2012,7,10.1007/s00227-012-2039-x,Field-based,Northern Mariana Islands,"Univ Technol Sydney, Fish Ecol Lab, Sch Environm, Broadway, NSW 2007",Australia
979,Interactive effects of live coral and structural complexity on the recruitment of reef fishes,CORAL REEFS,2012,24,10.1007/s00338-012-0920-1,Field-based,Australia,"Australian Inst Marine Sci, AIMS JCU, Townsville, Qld 4810, James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4810",Australia
980,Response of diurnal and nocturnal coral reef fish to protection from fishing: an assessment using baited remote underwater video,CORAL REEFS,2012,21,10.1007/s00338-012-0955-3,Field-based,Australia,"Univ Western Australia, Fac Nat & Agr Sci, Sch Plant Biol, Crawley, WA 6009, Univ Western Australia, Fac Nat & Agr Sci, UWA Oceans Inst, Crawley, WA 6009",Australia
981,Abiotic and biotic controls of cryptobenthic fish assemblages across a Caribbean seascape,CORAL REEFS,2012,10,10.1007/s00338-012-0938-4,Field-based,United States,"Univ Exeter, Marine Spatial Ecol Lab, Coll Life & Environm Sci, Hatherly Lab, Exeter EX4 4PS, Devon, Univ Queensland, ARC Ctr Excellence Coral Reef Studies, Brisbane, Qld 4072, Univ Queensland, Sch Biol Sci, Marine Spatial Ecol Lab, Brisbane, Qld 4072","United Kingdom, Australia"
982,How far do schools of roving herbivores rove? A case study using Scarus rivulatus,CORAL REEFS,2012,30,10.1007/s00338-012-0922-z,Field-based,Australia,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
983,"Cryptofauna of the epilithic algal matrix on an inshore coral reef, Great Barrier Reef",CORAL REEFS,2012,27,10.1007/s00338-012-0924-x,Field-based,Australia,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
984,Stable isotope analysis reveals community-level variation in fish trophodynamics across a fringing coral reef,CORAL REEFS,2012,29,10.1007/s00338-012-0923-y,Field-based,Australia,"Univ Calif San Diego, Scripps Inst Oceanog, La Jolla, Univ Western Australia, Oceans Inst, Crawley, WA, Univ Western Australia, Sch Environm Syst Engn, Crawley, WA","United States, Australia"
985,"Abundance and diversity of anemonefishes and their host sea anemones at two mesophotic sites on the Great Barrier Reef, Australia",CORAL REEFS,2012,9,10.1007/s00338-012-0916-x,Field-based,Australia,"James Cook Univ, Sch Earth & Environm Sci, Townsville, Qld 4811",Australia
986,The effects of parasites on the early life stages of a damselfish,CORAL REEFS,2012,8,10.1007/s00338-012-0929-5,Field-based,Australia,"Univ Queensland, Sch Biol Sci, St Lucia, Qld 4072",Australia
987,Revisiting the functional roles of the surgeonfish Acanthurus nigrofuscus and Ctenochaetus striatus,CORAL REEFS,2012,27,10.1007/s00338-012-0931-y,Field-based,Australia,"Univ Queensland, Sch Biol Sci, Ctr Excellence Coral Reef Studies, Marine Spatial Ecol Lab,Australian Res Council, Brisbane, Qld 4072",Australia
988,The role of Thalassoma lunare as a predator of juvenile fish on a sub-tropical coral reef,CORAL REEFS,2012,13,10.1007/s00338-012-0934-8,Field-based,Australia,"Dept Environm & Conservat, Div Sci, Marine Sci Program, Kensington, WA, Univ Western Australia, Oceans Inst, Crawley, WA",Australia
992,Deposit-Feeding Sea Cucumbers Enhance Mineralization and Nutrient Cycling in Organically-Enriched Coastal Sediments,PLOS ONE,2012,32,10.1371/journal.pone.0050031,Field-based,New Zealand,"Univ Otago, Dept Marine Sci, Dunedin",New Zealand
995,Effects of Reef Proximity on the Structure of Fish Assemblages of Unconsolidated Substrata,PLOS ONE,2012,17,10.1371/journal.pone.0049437,Field-based,Australia,"So Cross Univ, Natl Marine Sci Ctr, Coffs Harbour, NSW, So Cross Univ, Sch Environm Sci & Engn, Marine Ecol Res Ctr, Lismore, NSW 2480",Australia
996,Not All Offspring Are Created Equal: Variation in Larval Characteristics in a Serially Spawning Damselfish,PLOS ONE,2012,9,10.1371/journal.pone.0048525,Field-based,Australia,"James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld",Australia
997,Overview on the Diversity of Sounds Produced by Clownfishes (Pomacentridae): Importance of Acoustic Signals in Their Peculiar Way of Life,PLOS ONE,2012,24,10.1371/journal.pone.0049179,Field-based,Japan,"Univ Liege, Lab Funct & Evolutionary Morphol, Liege",Belgium
999,Comparative Phylogeography in Fijian Coral Reef Fishes: A Multi-Taxa Approach towards Marine Reserve Design,PLOS ONE,2012,22,10.1371/journal.pone.0047710,Field-based,Fiji,"Columbia Univ, Dept Ecol Evolut & Environm Biol, New York",United States
1001,Chemical Alarm Cues Are Conserved within the Coral Reef Fish Family Pomacentridae,PLOS ONE,2012,19,10.1371/journal.pone.0047428,Field-based,Australia,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
1002,"Predator Crown-of-Thorns Starfish (Acanthaster planci) Outbreak, Mass Mortality of Corals, and Cascading Effects on Reef Fish and Benthic Communities",PLOS ONE,2012,123,10.1371/journal.pone.0047363,Field-based,French Polynesia,"Inst Rech Dev, U227, COREUS 2, Lab Excellence CORAIL, Noumea, USR 3278 CNRS EPHE, Ctr Rech Insulaires & Observ Environm, Lab Excellence CORAIL, Moorea","New Caledonia, French Polynesia"
1004,"When Giants Turn Up: Sighting Trends, Environmental Influences and Habitat Use of the Manta Ray Manta alfredi at a Coral Reef",PLOS ONE,2012,34,10.1371/journal.pone.0046170,Field-based,Australia,"CSIRO Marine & Atmospher Res, Ecosci Precinct, Climate Adaptat Flagship, Dutton Pk, Univ Queensland, Sch Geog Planning & Environm Management, Biophys Oceanog Grp, St Lucia, Qld",Australia
1008,Evidence for Cohesive Dispersal in the Sea,PLOS ONE,2012,18,10.1371/journal.pone.0042672,Field-based,Israel,"Interuniv Inst Marine Sci Eilat, Elat, Tel Aviv Univ, George S Wise Fac Life Sci, Dept Zool, IL-69978 Tel Aviv",Israel
1010,Linking habitat mosaics and connectivity in a coral reef seascape,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,37,10.1073/pnas.1206378109,Field-based,Saudi Arabia,"King Abdullah Univ Sci & Technol, Red Sea Res Ctr, Thuwal 23955, Woods Hole Oceanog Inst, Dept Biol, Woods Hole","Saudi Arabia, United States"
1011,Full-Sibs in Cohorts of Newly Settled Coral Reef Fishes,PLOS ONE,2012,35,10.1371/journal.pone.0044953,Field-based,French Polynesia,"Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Santa Cruz",United States
1015,Influence of marine reserves on reef fish recruitment in the upper Florida Keys,CORAL REEFS,2012,5,10.1007/s00338-012-0915-y,Field-based,United States,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States
1016,Species richness of motile cryptofauna across a gradient of reef framework erosion,CORAL REEFS,2012,19,10.1007/s00338-012-0886-z,Field-based,Panama,"NOAA, AOML, Miami, Univ Miami, Cooperat Inst Marine & Atmospher Studies, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States
1017,Performance of remote acoustic receivers within a coral reef habitat: implications for array design,CORAL REEFS,2012,44,10.1007/s00338-012-0892-1,Field-based,Australia,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
1018,Sexual systems in scleractinian corals: an unusual pattern in the reef-building species Diploastrea heliopora,CORAL REEFS,2012,16,10.1007/s00338-012-0881-4,Field-based,Singapore,"Natl Univ Singapore, Marine Biol Lab, Dept Biol Sci, Singapore 117543",Singapore
1020,Structurally complex habitats provided by Acropora palmata influence ecosystem processes on a reef in the Florida Keys National Marine Sanctuary,CORAL REEFS,2012,3,10.1007/s00338-012-0891-2,Field-based,United States,"Dauphin Isl Sea Lab, Dauphin Isl, Univ S Alabama, Dept Marine Sci, Mobile",United States
1022,Estimating rates of biologically driven coral reef framework production and erosion: a new census-based carbonate budget methodology and applications to the reefs of Bonaire,CORAL REEFS,2012,71,10.1007/s00338-012-0901-4,Field-based,"Bonaire, Sint Eustatius, Saba","Univ Exeter, Coll Life & Environm Sci, Exeter EX4 4RJ, Devon",United Kingdom
1023,High rate of prey consumption in a small predatory fish on coral reefs,CORAL REEFS,2012,45,10.1007/s00338-012-0894-z,Field-based,Australia,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 0200, James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
1024,Recurrent Disturbances and the Degradation of Hard Coral Communities in Taiwan,PLOS ONE,2012,16,10.1371/journal.pone.0044364,Field-based,"Taiwan, Province Of China","Acad Sinica, TIGP, Biodivers Res Ctr, Taipei 115, James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811","Taiwan, Australia"
1025,Turning up the Heat: Increasing Temperature and Coral Bleaching at the High Latitude Coral Reefs of the Houtman Abrolhos Islands,PLOS ONE,2012,31,10.1371/journal.pone.0043878,Field-based,Australia,"Govt Western Australia, Dept Fisheries, Biodivers & Biosecur Branch, Marine Ecol & Monitoring Sect, Hillarys, WA",Australia
1026,Prioritizing Key Resilience Indicators to Support Coral Reef Management in a Changing Climate,PLOS ONE,2012,91,10.1371/journal.pone.0042884,Field-based,Indonesia,"Wildlife Conservat Soc, Marine Programs, Bronx",United States
1027,Diel Variability in Seawater pH Relates to Calcification and Benthic Community Structure on Coral Reefs,PLOS ONE,2012,77,10.1371/journal.pone.0043843,Field-based,United States,"Univ Calif San Diego, Scripps Inst Oceanog, La Jolla",United States
1028,Using Age-Based Life History Data to Investigate the Life Cycle and Vulnerability of Octopus cyanea,PLOS ONE,2012,8,10.1371/journal.pone.0043679,Field-based,Australia,"Univ Western Australia, Oceans Inst, Australian Inst Marine Sci, Perth, WA 6009",Australia
1030,It Pays to Be Pushy: Intracohort Interference Competition between Two Reef Fishes,PLOS ONE,2012,35,10.1371/journal.pone.0042590,Field-based,Australia,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
1031,The Influence of Coral Reef Benthic Condition on Associated Fish Assemblages,PLOS ONE,2012,45,10.1371/journal.pone.0042167,Field-based,Seychelles,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811",Australia
1033,Taking a Comparative Approach: Analysing Personality as a Multivariate Behavioural Response across Species,PLOS ONE,2012,12,10.1371/journal.pone.0042440,Field-based,Australia,"Australian Natl Univ, Fenner Sch Environm & Soc, Canberra, ACT 0200",Australia
1034,Bait Effects in Sampling Coral Reef Fish Assemblages with Stereo-BRUVs,PLOS ONE,2012,39,10.1371/journal.pone.0041538,Field-based,Australia,"Govt Western Australia, Dept Fisheries, Western Australian Fisheries & Marine Res Labs, Perth, WA, Univ Western Australia, Sch Plant Biol, Perth, WA 6009, Univ Western Australia, UWA Oceans Inst M470, Perth, WA 6009",Australia
1035,Habitats as Surrogates of Taxonomic and Functional Fish Assemblages in Coral Reef Ecosystems: A Critical Analysis of Factors Driving Effectiveness,PLOS ONE,2012,12,10.1371/journal.pone.0040997,Field-based,New Caledonia,"IRD, UR CoReUs, Noumea",New Caledonia
1038,"Effects of Eutrophication, Seasonality and Macrofouling on the Diversity of Bacterial Biofilms in Equatorial Coral Reefs",PLOS ONE,2012,29,10.1371/journal.pone.0039951,Field-based,Indonesia,"Leibniz Ctr Trop Marine Ecol, Bremen",Germany
1040,The Role of Turtles as Coral Reef Macroherbivores,PLOS ONE,2012,14,10.1371/journal.pone.0039979,Field-based,Australia,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
1041,Marine Reserves and Reproductive Biomass: A Case Study of a Heavily Targeted Reef Fish,PLOS ONE,2012,13,10.1371/journal.pone.0039599,Field-based,Guam,"James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811, Univ Guam, Marine Lab, Mangilao","Australia, United States"
1042,Habitat Specialization in Tropical Continental Shelf Demersal Fish Assemblages,PLOS ONE,2012,44,10.1371/journal.pone.0039634,Field-based,Guam,"Oceanwise Environm Scientists, Perth, WA, Univ Western Australia, Fac Nat & Agr Sci, Oceans Inst, Perth, WA 6009, Univ Western Australia, Fac Nat & Agr Sci, Sch Plant Biol, Perth, WA 6009",Australia
1043,"Thermal and Sedimentation Stress Are Unlikely Causes of Brown Spot Syndrome in the Coral Reef Sponge, lanthella basta",PLOS ONE,2012,18,10.1371/journal.pone.0039779,Field-based,Australia,"Charles Darwin Univ, Res Inst Environm & Livelihoods, Darwin, NT 0909, James Cook Univ, Australian Inst Marine Sci, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia
1044,To feed or to breed: morphological constraints of mouthbrooding in coral reef cardinalfishes,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2012,4,10.1098/rspb.2011.2679,Field-based,Australia,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, King Abdullah Univ Sci & Technol, Red Sea Res Ctr, Thuwal 239556900","Australia, Saudi Arabia"
1045,Shelters and Their Use by Fishes on Fringing Coral Reefs,PLOS ONE,2012,14,10.1371/journal.pone.0038450,Field-based,Barbados,"McGill Univ, Dept Biol, Montreal, PQ H3A 1B1",Canada
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,American Samoa,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia
