article_id,title,journal,pub_year,times_cited,doi,study_type_2,affiliation,affiliation_country,affiliation_airport,affiliation_airport_code,fieldstudy_country,field_study_location,field_airport,field_airport_code
999,Comparative Phylogeography in Fijian Coral Reef Fishes: A Multi-Taxa Approach towards Marine Reserve Design,PLOS ONE,2012,22,10.1371/journal.pone.0047710,Field-based,"Columbia Univ, Dept Ecol Evolut & Environm Biol, New York",United States,NA,NA,Fiji,NA,NA,NA
1001,Chemical Alarm Cues Are Conserved within the Coral Reef Fish Family Pomacentridae,PLOS ONE,2012,19,10.1371/journal.pone.0047428,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1002,"Predator Crown-of-Thorns Starfish (Acanthaster planci) Outbreak, Mass Mortality of Corals, and Cascading Effects on Reef Fish and Benthic Communities",PLOS ONE,2012,123,10.1371/journal.pone.0047363,Field-based,"Inst Rech Dev, U227, COREUS 2, Lab Excellence CORAIL, Noumea, USR 3278 CNRS EPHE, Ctr Rech Insulaires & Observ Environm, Lab Excellence CORAIL, Moorea","New Caledonia, French Polynesia",NA,NOU,French Polynesia,NA,NA,NA
1004,"When Giants Turn Up: Sighting Trends, Environmental Influences and Habitat Use of the Manta Ray Manta alfredi at a Coral Reef",PLOS ONE,2012,34,10.1371/journal.pone.0046170,Field-based,"CSIRO Marine & Atmospher Res, Ecosci Precinct, Climate Adaptat Flagship, Dutton Pk, Univ Queensland, Sch Geog Planning & Environm Management, Biophys Oceanog Grp, St Lucia, Qld",Australia,NA,BNE,Australia,NA,NA,NA
1008,Evidence for Cohesive Dispersal in the Sea,PLOS ONE,2012,18,10.1371/journal.pone.0042672,Field-based,"Interuniv Inst Marine Sci Eilat, Elat, Tel Aviv Univ, George S Wise Fac Life Sci, Dept Zool, IL-69978 Tel Aviv",Israel,NA,NA,Israel,NA,NA,NA
1010,Linking habitat mosaics and connectivity in a coral reef seascape,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,37,10.1073/pnas.1206378109,Field-based,"King Abdullah Univ Sci & Technol, Red Sea Res Ctr, Thuwal 23955, Woods Hole Oceanog Inst, Dept Biol, Woods Hole","Saudi Arabia, United States",NA,NA,Saudi Arabia,NA,NA,NA
1011,Full-Sibs in Cohorts of Newly Settled Coral Reef Fishes,PLOS ONE,2012,35,10.1371/journal.pone.0044953,Field-based,"Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Santa Cruz",United States,NA,SPC,French Polynesia,NA,NA,NA
1015,Influence of marine reserves on reef fish recruitment in the upper Florida Keys,CORAL REEFS,2012,5,10.1007/s00338-012-0915-y,Field-based,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States,NA,MIA,United States,NA,NA,NA
1016,Species richness of motile cryptofauna across a gradient of reef framework erosion,CORAL REEFS,2012,19,10.1007/s00338-012-0886-z,Field-based,"NOAA, AOML, Miami, Univ Miami, Cooperat Inst Marine & Atmospher Studies, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States,NA,MIA,Panama,NA,NA,NA
1017,Performance of remote acoustic receivers within a coral reef habitat: implications for array design,CORAL REEFS,2012,44,10.1007/s00338-012-0892-1,Field-based,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1018,Sexual systems in scleractinian corals: an unusual pattern in the reef-building species Diploastrea heliopora,CORAL REEFS,2012,16,10.1007/s00338-012-0881-4,Field-based,"Natl Univ Singapore, Marine Biol Lab, Dept Biol Sci, Singapore 117543",Singapore,NA,NA,Singapore,NA,NA,NA
1020,Structurally complex habitats provided by Acropora palmata influence ecosystem processes on a reef in the Florida Keys National Marine Sanctuary,CORAL REEFS,2012,3,10.1007/s00338-012-0891-2,Field-based,"Dauphin Isl Sea Lab, Dauphin Isl, Univ S Alabama, Dept Marine Sci, Mobile",United States,NA,NA,United States,NA,NA,NA
1022,Estimating rates of biologically driven coral reef framework production and erosion: a new census-based carbonate budget methodology and applications to the reefs of Bonaire,CORAL REEFS,2012,71,10.1007/s00338-012-0901-4,Field-based,"Univ Exeter, Coll Life & Environm Sci, Exeter EX4 4RJ, Devon",United Kingdom,NA,NA,"Bonaire, Sint Eustatius, Saba",NA,NA,NA
1023,High rate of prey consumption in a small predatory fish on coral reefs,CORAL REEFS,2012,45,10.1007/s00338-012-0894-z,Field-based,"Australian Natl Univ, Res Sch Biol, Canberra, ACT 0200, James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1024,Recurrent Disturbances and the Degradation of Hard Coral Communities in Taiwan,PLOS ONE,2012,16,10.1371/journal.pone.0044364,Field-based,"Acad Sinica, TIGP, Biodivers Res Ctr, Taipei 115, James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811","Taiwan, Australia",NA,TSV,"Taiwan, Province Of China",NA,NA,NA
1025,Turning up the Heat: Increasing Temperature and Coral Bleaching at the High Latitude Coral Reefs of the Houtman Abrolhos Islands,PLOS ONE,2012,31,10.1371/journal.pone.0043878,Field-based,"Govt Western Australia, Dept Fisheries, Biodivers & Biosecur Branch, Marine Ecol & Monitoring Sect, Hillarys, WA",Australia,NA,NA,Australia,NA,NA,NA
1026,Prioritizing Key Resilience Indicators to Support Coral Reef Management in a Changing Climate,PLOS ONE,2012,91,10.1371/journal.pone.0042884,Field-based,"Wildlife Conservat Soc, Marine Programs, Bronx",United States,NA,LGA,Indonesia,NA,NA,NA
1027,Diel Variability in Seawater pH Relates to Calcification and Benthic Community Structure on Coral Reefs,PLOS ONE,2012,77,10.1371/journal.pone.0043843,Field-based,"Univ Calif San Diego, Scripps Inst Oceanog, La Jolla",United States,NA,NA,United States,NA,NA,NA
1028,Using Age-Based Life History Data to Investigate the Life Cycle and Vulnerability of Octopus cyanea,PLOS ONE,2012,8,10.1371/journal.pone.0043679,Field-based,"Univ Western Australia, Oceans Inst, Australian Inst Marine Sci, Perth, WA 6009",Australia,NA,NA,Australia,NA,NA,NA
1030,It Pays to Be Pushy: Intracohort Interference Competition between Two Reef Fishes,PLOS ONE,2012,35,10.1371/journal.pone.0042590,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Australia; James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1031,The Influence of Coral Reef Benthic Condition on Associated Fish Assemblages,PLOS ONE,2012,45,10.1371/journal.pone.0042167,Field-based,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811",Australia,NA,TSV,Seychelles,NA,NA,NA
1033,Taking a Comparative Approach: Analysing Personality as a Multivariate Behavioural Response across Species,PLOS ONE,2012,12,10.1371/journal.pone.0042440,Field-based,"Australian Natl Univ, Fenner Sch Environm & Soc, Canberra, ACT 0200",Australia,NA,NA,Australia,NA,NA,NA
1034,Bait Effects in Sampling Coral Reef Fish Assemblages with Stereo-BRUVs,PLOS ONE,2012,39,10.1371/journal.pone.0041538,Field-based,"Govt Western Australia, Dept Fisheries, Western Australian Fisheries & Marine Res Labs, Perth, WA, Univ Western Australia, Sch Plant Biol, Perth, WA 6009, Univ Western Australia, UWA Oceans Inst M470, Perth, WA 6009",Australia,NA,NA,Australia,NA,NA,NA
1035,Habitats as Surrogates of Taxonomic and Functional Fish Assemblages in Coral Reef Ecosystems: A Critical Analysis of Factors Driving Effectiveness,PLOS ONE,2012,12,10.1371/journal.pone.0040997,Field-based,"IRD, UR CoReUs, Noumea",New Caledonia,NA,NOU,New Caledonia,NA,NA,NA
1038,"Effects of Eutrophication, Seasonality and Macrofouling on the Diversity of Bacterial Biofilms in Equatorial Coral Reefs",PLOS ONE,2012,29,10.1371/journal.pone.0039951,Field-based,"Leibniz Ctr Trop Marine Ecol, Bremen",Germany,NA,NA,Indonesia,NA,NA,NA
1040,The Role of Turtles as Coral Reef Macroherbivores,PLOS ONE,2012,14,10.1371/journal.pone.0039979,Field-based,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1041,Marine Reserves and Reproductive Biomass: A Case Study of a Heavily Targeted Reef Fish,PLOS ONE,2012,13,10.1371/journal.pone.0039599,Field-based,"James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811, Univ Guam, Marine Lab, Mangilao","Australia, United States",NA,TSV,Guam,NA,NA,NA
1042,Habitat Specialization in Tropical Continental Shelf Demersal Fish Assemblages,PLOS ONE,2012,44,10.1371/journal.pone.0039634,Field-based,"Oceanwise Environm Scientists, Perth, WA, Univ Western Australia, Fac Nat & Agr Sci, Oceans Inst, Perth, WA 6009, Univ Western Australia, Fac Nat & Agr Sci, Sch Plant Biol, Perth, WA 6009",Australia,NA,NA,Guam,NA,NA,NA
1043,"Thermal and Sedimentation Stress Are Unlikely Causes of Brown Spot Syndrome in the Coral Reef Sponge, lanthella basta",PLOS ONE,2012,18,10.1371/journal.pone.0039779,Field-based,"Charles Darwin Univ, Res Inst Environm & Livelihoods, Darwin, NT 0909, James Cook Univ, Australian Inst Marine Sci, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1044,To feed or to breed: morphological constraints of mouthbrooding in coral reef cardinalfishes,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2012,4,10.1098/rspb.2011.2679,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, King Abdullah Univ Sci & Technol, Red Sea Res Ctr, Thuwal 239556900","Australia, Saudi Arabia",NA,TSV,Australia,NA,NA,NA
1045,Shelters and Their Use by Fishes on Fringing Coral Reefs,PLOS ONE,2012,14,10.1371/journal.pone.0038450,Field-based,"McGill Univ, Dept Biol, Montreal, PQ H3A 1B1",Canada,NA,NA,Barbados,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,American Samoa,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,Australia,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,Cook Islands,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,Fiji,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,French Polynesia,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,New Caledonia,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,New Zealand,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,Pitcairn,NA,NA,NA
1046,Spatial and Sex-Specific Variation in Growth of Albacore Tuna (Thunnus alalunga) across the South Pacific Ocean,PLOS ONE,2012,24,10.1371/journal.pone.0039318,Field-based,"Secretariat Pacific Commun, Ocean Fisheries Programme, Noumea",New Caledonia,NA,NOU,Tonga,NA,NA,NA
1047,Night Shift: Expansion of Temporal Niche Use Following Reductions in Predator Density,PLOS ONE,2012,14,10.1371/journal.pone.0038871,Field-based,"Stanford Univ, Hopkins Marine Stn, Pacific Grove",United States,NA,NA,Kiribati,NA,NA,NA
1047,Night Shift: Expansion of Temporal Niche Use Following Reductions in Predator Density,PLOS ONE,2012,14,10.1371/journal.pone.0038871,Field-based,"Stanford Univ, Hopkins Marine Stn, Pacific Grove",United States,NA,NA,United States,NA,NA,NA
1048,Learn and live: predator experience and feeding history determines prey behaviour and survival,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2012,68,10.1098/rspb.2011.2516,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1050,"Extraordinary Aggressive Behavior from the Giant Coral Reef Fish, Bolbometopon muricatum, in a Remote Marine Reserve",PLOS ONE,2012,4,10.1371/journal.pone.0038120,Field-based,"NOAA, Natl Marine Fisheries Serv, Beaufort Lab, Beaufort",United States,NA,NA,United States,NA,NA,NA
1050,"Extraordinary Aggressive Behavior from the Giant Coral Reef Fish, Bolbometopon muricatum, in a Remote Marine Reserve",PLOS ONE,2012,4,10.1371/journal.pone.0038120,Field-based,"NOAA, Natl Marine Fisheries Serv, Beaufort Lab, Beaufort",United States,NA,NA,United States Minor Outlying Islands,NA,NA,NA
1051,"Ocean Warming Enhances Malformations, Premature Hatching, Metabolic Suppression and Oxidative Stress in the Early Life Stages of a Keystone Squid",PLOS ONE,2012,42,10.1371/journal.pone.0038282,Field-based,"Univ Lisbon, Fac Ciencias, Lab Maritimo Guia, Ctr Oceanog, Cascais",Portugal,NA,NA,Portugal,NA,NA,NA
1052,Effects of Marine Reserves versus Nursery Habitat Availability on Structure of Reef Fish Communities,PLOS ONE,2012,44,10.1371/journal.pone.0036906,Field-based,"Radboud Univ Nijmegen, Inst Water & Wetland Res, Dept Anim Ecol & Ecophysiol, NL-6525 ED Nijmegen, Univ Adelaide, Sch Earth & Environm Sci, So Seas Ecol Labs, Adelaide, SA","Netherlands, Australia",NA,NA,Cayman Islands,NA,NA,NA
1053,Monitoring an Alien Invasion: DNA Barcoding and the Identification of Lionfish and Their Prey on Coral Reefs of the Mexican Caribbean,PLOS ONE,2012,67,10.1371/journal.pone.0036636,Field-based,"El Colegio Frontera Sur, Unidad Chetumal, Quintana Roo",Mexico,NA,NA,Mexico,NA,NA,NA
1054,Effects of a single intensive harvest event on fish populations inside a customary marine closure,CORAL REEFS,2012,35,10.1007/s00338-012-0888-x,Field-based,"Wildlife Conservat Soc, Fiji Country Program, Suva",Fiji,NA,NA,Fiji,NA,NA,NA
1055,Moorea BIOCODE barcode library as a tool for understanding predator-prey interactions: insights into the diet of common predatory coral reef fishes,CORAL REEFS,2012,20,10.1007/s00338-011-0845-0,Field-based,"Smithsonian Inst, Dept Invertebrate Zool, Natl Museum Nat Hist, Washington, Univ Perpignan, Lab Excellence Corail USR CNRS EPHE 3278, CRIOBE CBETM, F-66860 Perpignan","United States, France",NA,NA,French Polynesia,NA,NA,NA
1056,Interactive effects of climate change and eutrophication on the dinoflagellate-bearing benthic foraminifer Marginopora vertebralis,CORAL REEFS,2012,40,10.1007/s00338-011-0851-2,Field-based,"Australian Inst Marine Sci, Townsville, Qld 4810",Australia,NA,TSV,Australia,NA,NA,NA
1057,The effect of coral morphology on shelter selection by coral reef fishes,CORAL REEFS,2012,27,10.1007/s00338-011-0859-7,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
1058,Predicting the distribution of Montastraea reefs using wave exposure,CORAL REEFS,2012,40,10.1007/s00338-011-0867-7,Field-based,"Univ Exeter, Marine Spatial Ecol Lab, Coll Life & Environm Sci, Exeter, Devon, Univ Queensland, Marine Spatial Ecol Lab, Sch Biol Sci, Brisbane, Qld","United Kingdom, Australia",NA,BNE,Belize,NA,NA,NA
1058,Predicting the distribution of Montastraea reefs using wave exposure,CORAL REEFS,2012,40,10.1007/s00338-011-0867-7,Field-based,"Univ Exeter, Marine Spatial Ecol Lab, Coll Life & Environm Sci, Exeter, Devon, Univ Queensland, Marine Spatial Ecol Lab, Sch Biol Sci, Brisbane, Qld","United Kingdom, Australia",NA,BNE,Mexico,NA,NA,NA
1059,Cold-water event of January 2010 results in catastrophic benthic mortality on patch reefs in the Florida Keys,CORAL REEFS,2012,34,10.1007/s00338-012-0880-5,Field-based,"Florida Fish & Wildlife Commiss, Fish & Wildlife Res Inst, St Petersburg",United States,NA,NA,United States,NA,NA,NA
1060,Regional-scale variation in the distribution and abundance of farming damselfishes on Australia's Great Barrier Reef,MARINE BIOLOGY,2012,12,10.1007/s00227-012-1910-0,Field-based,"Australian Inst Marine Sci, TMC, Townsville, Qld 4810",Australia,NA,TSV,Australia,NA,NA,NA
1061,Variability in nursery function of tropical seagrass beds during fish ontogeny: timing of ontogenetic habitat shift,MARINE BIOLOGY,2012,16,10.1007/s00227-012-1911-z,Field-based,"Kochi Univ, Grad Sch Kuroshio Sci, Nankoku, Kochi 7838502",Japan,NA,NA,Japan,NA,NA,NA
1062,Effects of Trophic Skewing of Species Richness on Ecosystem Functioning in a Diverse Marine Community,PLOS ONE,2012,6,10.1371/journal.pone.0036196,Field-based,"Coll William & Mary, Virginia Inst Marine Sci, Dept Biol Sci, Gloucester Point, Univ N Carolina, Dept Biol, Chapel Hill",United States,NA,NA,United States,NA,NA,NA
1063,Red Sea Coral Reef Trajectories over 2 Decades Suggest Increasing Community Homogenization and Decline in Coral Size,PLOS ONE,2012,25,10.1371/journal.pone.0038396,Field-based,"Nova SE Univ, Natl Coral Reef Inst, Dania",United States,NA,NA,Egypt,NA,NA,NA
1063,Red Sea Coral Reef Trajectories over 2 Decades Suggest Increasing Community Homogenization and Decline in Coral Size,PLOS ONE,2012,25,10.1371/journal.pone.0038396,Field-based,"Nova SE Univ, Natl Coral Reef Inst, Dania",United States,NA,NA,Saudi Arabia,NA,NA,NA
1066,Probability of successful larval dispersal declines fivefold over 1 km in a coral reef fish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2012,54,10.1098/rspb.2011.2041,Field-based,"Boston Univ, Dept Biol, Boston, Boston Univ, Marine Program, Boston",United States,NA,NA,Papua New Guinea,NA,NA,NA
